id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,ciudad,estado
5708,1025,3959.48,2021-11-12,76,{'$oid': '69fd6ef6476e52befdc83d34'},Mauricio María Luisa Negrete Menchaca,Prefiere no decir,25,159914.36,142845.31,184462,"['hogar y cocina', 'electrónica', 'DEPORTES', 'Deportes', 'ELECTRÓNICA']",Cuernavaca,Morelos
5709,1130,2908.67,04-08-2021,71,{'$oid': '69fd6ef6476e52befdc83d9d'},Verónica Araceli Tello,Masculino,68,151918.09,97543.71,548935,"['ELECTRÓNICA', 'Hogar y Cocina', 'ROPA Y CALZADO', 'Ropa y Calzado']",Celaya,Guanajuato
5710,570,4404.8,2020-07-15,50,{'$oid': '69fd6ef6476e52befdc83b6d'},María del Carmen Adán Ortiz,Prefiere no decir,33,12946.33,8269.03,560917,"['DEPORTES', 'ropa y calzado', 'Hogar y Cocina']",Selaya,Guanajuato
5711,986,6056.27,2022-10-17,46,{'$oid': '69fd6ef6476e52befdc83d0d'},Paulina Henríquez,Masculino,50,260433.8,145849.04,279313,"['ROPA Y CALZADO', 'deportes']",Celay,Guanajuato
5712,829,938.85,05-22-2022,75,{'$oid': '69fd6ef6476e52befdc83c70'},Lourdes Ávila Marín,Prefiere no decir,26,46503.82,12795.79,314847,"['ropa y calzado', 'Ropa y Calzado', 'Deportes']",Morelia,Michoacán
5713,425,7237.51,"Mar 29, 2021",37,{'$oid': '69fd6ef6476e52befdc83adc'},Roberto Judith Alvarado,Masculino,72,132354.9,80454.83,135570,"['Electrónica', 'HOGAR Y COCINA', 'deportes']",Saltillo,Coahuila
5714,1142,1953.5,05/05/2021,52,{'$oid': '69fd6ef6476e52befdc83da9'},Ricardo Esmeralda Padilla,Femenino,68,304614.72,159675.94,267756,"['hogar y cocina', 'BELLEZA', 'DEPORTES']",Hermosillo,Sonora
5715,166,7305.56,27/02/2020,9,{'$oid': '69fd6ef6476e52befdc839d9'},Marisol David Casanova,Femenino,56,305809.7,49355.84,717752,"['Belleza', 'Hogar y Cocina', 'Electrónica']",Cancun,Quintana Roo
5716,708,1841.66,"Jun 29, 2022",68,{'$oid': '69fd6ef6476e52befdc83bf7'},Antonio Menchaca Corral,No binario,77,239908.22,172458.5,326340,['DEPORTES'],Tapachula,Chiapas
5717,113,1569.36,19/09/2021,34,{'$oid': '69fd6ef6476e52befdc839a4'},Isaac de la O,Prefiere no decir,29,74691.25,13896.35,692239,"['Hogar y Cocina', 'HOGAR Y COCINA', 'Electrónica', 'Belleza', 'belleza']",Villahermosa,Tabasco
5718,448,3175.76,2020-12-03,72,{'$oid': '69fd6ef6476e52befdc83af3'},Sergio Lira Perea,No binario,64,250169.69,147350.06,333474,"['HOGAR Y COCINA', 'belleza', 'Belleza', 'Ropa y Calzado', 'Deportes']",Villahermosa,Tabasco
5719,386,331.54,15/06/2021,42,{'$oid': '69fd6ef6476e52befdc83ab5'},Alma Carrero Amaya,No binario,22,198991.64,146578.01,275562,"['HOGAR Y COCINA', 'Belleza']",Tapachul,Chiapas
5720,910,9208.93,11-22-2023,47,{'$oid': '69fd6ef6476e52befdc83cc1'},Ángela Roberto Barela Polanco,Prefiere no decir,83,333028.68,296224.05,596167,"['electrónica', 'ropa y calzado', 'ROPA Y CALZADO', 'Electrónica', 'hogar y cocina']",Cuernavaca,Morelos
5721,191,7606.06,06/06/2022,19,{'$oid': '69fd6ef6476e52befdc839f2'},Mtro. Eva Villalpando,No binario,24,323006.44,127778.13,523673,"['DEPORTES', 'hogar y cocina', 'electrónica']",Cuernavaca,Morelos
5722,1037,1204.78,2020-03-30,60,{'$oid': '69fd6ef6476e52befdc83d40'},Abraham Armando Orta,Prefiere no decir,62,328491.65,117431.11,256113,"['Electrónica', 'ropa y calzado', 'Deportes']",Colima,Colima
5723,457,9172.15,2023-02-10,20,{'$oid': '69fd6ef6476e52befdc83afc'},Darío Carvajal Torres,Femenino,45,11726.44,6777.4,271064,['Belleza'],Tijuana,Baja California
5724,898,6726.16,06-29-2020,65,{'$oid': '69fd6ef6476e52befdc83cb5'},Gabino Laboy,Prefiere no decir,81,330914.08,25923.82,47321,"['ROPA Y CALZADO', 'hogar y cocina', 'belleza']",Colima,Colima
5725,649,3541.32,2023-02-20,73,{'$oid': '69fd6ef6476e52befdc83bbc'},Miriam Joaquín Flórez Tamez,No binario,21,286115.97,13576.22,493492,"['Electrónica', 'electrónica']",Morelia,Michoacán
5726,580,7406.88,2020-05-31,15,{'$oid': '69fd6ef6476e52befdc83b77'},Luz Amador Colón,Masculino,63,61345.84,11094.07,389584,"['hogar y cocina', 'ROPA Y CALZADO', 'ELECTRÓNICA', 'Ropa y Calzado']",Aguascalientes,Aguascalientes
5727,821,948.08,"Apr 07, 2020",73,{'$oid': '69fd6ef6476e52befdc83c68'},Ricardo Fuentes,Masculino,52,70836.76,7811.66,463176,"['deportes', 'Hogar y Cocina']",Torreón,Coahuila
5728,971,7903.61,07/01/2022,56,{'$oid': '69fd6ef6476e52befdc83cfe'},Dr. Carolina Serrano,Prefiere no decir,28,238654.29,20148.8,661205,"['deportes', 'Electrónica', 'hogar y cocina', 'ELECTRÓNICA']",Chihuahua,Chihuahua
5729,92,2224.18,12-15-2022,16,{'$oid': '69fd6ef6476e52befdc8398f'},Manuel Rincón Menchaca,Prefiere no decir,68,21835.77,19452.03,532153,"['BELLEZA', 'ropa y calzado', 'Electrónica']",Tapachula,Chiapas
5730,389,6829.75,"Dec 30, 2023",62,{'$oid': '69fd6ef6476e52befdc83ab8'},Lucas Pedro Colunga,Prefiere no decir,74,295056.21,210473.4,516863,['Electrónica'],Monterrey,Nuevo León
5731,647,6186.47,"Apr 30, 2023",35,{'$oid': '69fd6ef6476e52befdc83bba'},Carmen Ballesteros Urbina,Prefiere no decir,18,116812.59,3723.31,411846,"['belleza', 'deportes', 'Hogar y Cocina', 'hogar y cocina']",Campeche,Campeche
5732,722,9382.45,2021-06-06,56,{'$oid': '69fd6ef6476e52befdc83c05'},Estefanía Olivas,Masculino,23,22164.5,18115.83,424005,"['hogar y cocina', 'belleza']",Tapachla,Chiapas
5733,266,5969.21,2020-10-31,71,{'$oid': '69fd6ef6476e52befdc83a3d'},Abigail Marcela Tamez,Femenino,65,4321.81,1424.62,289383,"['electrónica', 'ELECTRÓNICA', 'Hogar y Cocina', 'belleza']",Oaxaca,Oaxaca
5734,864,193.03,27/11/2022,4,{'$oid': '69fd6ef6476e52befdc83c93'},Lic. Ilse Rojo,Masculino,57,146477.72,45619.86,542585,"['ROPA Y CALZADO', 'Electrónica']",Tijuana,Baja California
5735,63,5981.56,"Oct 03, 2023",64,{'$oid': '69fd6ef6476e52befdc83972'},Natalia Francisco Javier Delgadillo Arroyo,Prefiere no decir,52,48856.25,39396.67,183135,"['ROPA Y CALZADO', 'Deportes']",Monterrey,Nuevo León
5736,901,2732.75,2020-01-15,22,{'$oid': '69fd6ef6476e52befdc83cb8'},Dr. Magdalena Miranda,Masculino,85,134092.47,40835.57,619242,"['ropa y calzado', 'belleza', 'Hogar y Cocina']",Saltillo,Coahuila
5737,274,7068.51,2021-01-09,74,{'$oid': '69fd6ef6476e52befdc83a45'},Tania Wilfrido Treviño,Masculino,54,129261.7,39854.71,564780,"['BELLEZA', 'belleza']",La Paz,Baja California Sur
5738,580,4225.54,"Jan 05, 2023",3,{'$oid': '69fd6ef6476e52befdc83b77'},Luz Amador Colón,Masculino,63,61345.84,11094.07,389584,"['hogar y cocina', 'ROPA Y CALZADO', 'ELECTRÓNICA', 'Ropa y Calzado']",Aguascalientes,Aguascalientes
5739,1172,7706.36,2022-09-15,71,{'$oid': '69fd6ef6476e52befdc83dc7'},Nadia Carlos Mendoza,Femenino,29,349340.26,29981.7,487151,"['Belleza', 'Ropa y Calzado']",Monterrey,Nuevo León
5740,195,348.89,05-31-2021,6,{'$oid': '69fd6ef6476e52befdc839f6'},Sr(a). Emilio Yáñez,Prefiere no decir,59,301387.17,251728.59,235668,"['BELLEZA', 'belleza', 'hogar y cocina', 'Deportes', 'ropa y calzado']",Tijuan,Baja California
5741,731,8141.51,23/08/2020,57,{'$oid': '69fd6ef6476e52befdc83c0e'},Dr. Espartaco Colón,Prefiere no decir,69,102745.43,85203.95,154055,"['belleza', 'DEPORTES', 'deportes', 'Belleza', 'ELECTRÓNICA']",Culiacán,Sinaloa
5742,402,143.73,"May 02, 2021",8,{'$oid': '69fd6ef6476e52befdc83ac5'},Renato Carlos Flores,Femenino,38,264018.72,163283.2,296751,"['electrónica', 'Belleza', 'Hogar y Cocina', 'Electrónica', 'Ropa y Calzado']",Saltillo,Coahuila
5743,699,3981.28,2021-02-13,80,{'$oid': '69fd6ef6476e52befdc83bee'},Anabel Angélica Ulloa Pantoja,Prefiere no decir,42,150800.67,122370.99,588434,"['ELECTRÓNICA', 'ropa y calzado', 'Electrónica']",Saltillo,Coahuila
5744,1176,4674.15,"Jun 29, 2021",5,{'$oid': '69fd6ef6476e52befdc83dcb'},Lic. Pablo Segovia,Prefiere no decir,78,234421.78,188046.57,183617,"['BELLEZA', 'ELECTRÓNICA', 'electrónica']",Mérida,Yucatán
5745,570,330.17,2021-11-20,40,{'$oid': '69fd6ef6476e52befdc83b6d'},María del Carmen Adán Ortiz,Prefiere no decir,33,12946.33,8269.03,560917,"['DEPORTES', 'ropa y calzado', 'Hogar y Cocina']",Selaya,Guanajuato
5746,197,2497.3,17/04/2021,32,{'$oid': '69fd6ef6476e52befdc839f8'},Fabiola Treviño Cordero,No binario,81,98818.25,11500.86,186124,"['deportes', 'ropa y calzado']",La Paz,Baja California Sur
5747,354,5208.63,2022-11-14,34,{'$oid': '69fd6ef6476e52befdc83a95'},Amelia Esparza Zamudio,Femenino,66,67957.08,58681.04,124013,"['Belleza', 'Electrónica', 'electrónica', 'Deportes']",Campeche,Campeche
5748,1016,5675.01,2020-10-29,34,{'$oid': '69fd6ef6476e52befdc83d2b'},Dr. Conchita Palomino,No binario,46,306826.29,157737.83,7757,['hogar y cocina'],La Paz,Baja California Sur
5749,252,6108.94,2023-08-22,24,{'$oid': '69fd6ef6476e52befdc83a2f'},Esperanza Maestas,Femenino,74,305204.68,237296.12,387933,['Electrónica'],Culiacán,Sinaloa
5750,815,302.63,2021-08-07,41,{'$oid': '69fd6ef6476e52befdc83c62'},Mateo Mónica Rosario,Femenino,30,232641.49,105234.93,668925,"['ROPA Y CALZADO', 'HOGAR Y COCINA', 'Deportes', 'hogar y cocina']",Chihuas,Chihuahua
5751,400,7732.55,22/05/2023,21,{'$oid': '69fd6ef6476e52befdc83ac3'},Asunción Flavio Rodríguez Negrón,Prefiere no decir,66,17234.55,6938.54,688438,['Ropa y Calzado'],Zacatecas,Zacatecas
5752,79,9198.18,08-03-2021,45,{'$oid': '69fd6ef6476e52befdc83982'},Liliana Ignacio Hinojosa Villagómez,No binario,52,275756.15,235316.49,680098,"['Belleza', 'Ropa y Calzado', 'Electrónica', 'hogar y cocina']",Culiacán,Sinaloa
5753,1174,640.19,05/02/2023,59,{'$oid': '69fd6ef6476e52befdc83dc9'},Luis Miguel Guillermo Corral,Masculino,21,247409.21,176412.01,116894,['BELLEZA'],La Paz,Baja California Sur
5754,1026,5128.81,27/05/2020,3,{'$oid': '69fd6ef6476e52befdc83d35'},Oswaldo Pedro Chacón,Masculino,67,331472.56,84583.41,407787,"['Ropa y Calzado', 'hogar y cocina']",Celay,Guanajuato
5755,467,3450.26,07/04/2023,46,{'$oid': '69fd6ef6476e52befdc83b06'},Celia Carvajal de la Torre,Femenino,21,293436.61,21596.14,377070,"['HOGAR Y COCINA', 'belleza', 'Electrónica']",Chihuahua,Chihuahua
5756,265,2086.86,"Nov 03, 2020",80,{'$oid': '69fd6ef6476e52befdc83a3c'},Paulina Linares,No binario,24,117209.8,15938.5,269035,"['Ropa y Calzado', 'BELLEZA', 'hogar y cocina']",Morelia,Michoacán
5757,498,1202.56,03-17-2023,51,{'$oid': '69fd6ef6476e52befdc83b25'},Genaro Valdivia,No binario,30,175217.48,27969.79,136219,['ropa y calzado'],Chetumal,Quintana Roo
5758,646,8263.21,12-28-2022,23,{'$oid': '69fd6ef6476e52befdc83bb9'},Dr. Mónica Miranda,Femenino,18,207675.3,156161.66,317154,"['Belleza', 'ropa y calzado', 'deportes', 'ELECTRÓNICA', 'belleza']",Tepic,Nayarit
5759,959,3294.73,2020-11-24,80,{'$oid': '69fd6ef6476e52befdc83cf2'},Dalia Araceli Magaña Chavarría,Masculino,64,26976.88,18670.39,253793,"['electrónica', 'Deportes', 'hogar y cocina']",Colima,Colima
5760,1023,8099.83,2023-12-02,11,{'$oid': '69fd6ef6476e52befdc83d32'},Noemí Olivares,Femenino,64,56059.12,6208.1,397381,['Hogar y Cocina'],Celaya,Guanajuato
5761,788,2390.11,10-06-2022,10,{'$oid': '69fd6ef6476e52befdc83c47'},Dr. Esperanza Gastélum,Femenino,29,209086.1,40208.11,543448,"['Hogar y Cocina', 'BELLEZA']",La Paz,Baja California Sur
5762,1050,7378.14,12-03-2023,61,{'$oid': '69fd6ef6476e52befdc83d4d'},Lourdes María Elena Guzmán,Femenino,65,326014.22,68600.57,650707,['Electrónica'],Mazatlan,Sinaloa
5763,667,4439.76,12-18-2022,1,{'$oid': '69fd6ef6476e52befdc83bce'},Elvira Flores Herrera,Femenino,83,199339.62,902.48,255354,['ROPA Y CALZADO'],Los Mochis,Sinaloa
5764,789,8333.91,2021-05-12,66,{'$oid': '69fd6ef6476e52befdc83c48'},Sr(a). Mercedes Salas,Masculino,52,215054.33,105435.94,140406,"['BELLEZA', 'ROPA Y CALZADO']",Hermosillo,Sonora
5765,970,4222.2,2022-06-04,12,{'$oid': '69fd6ef6476e52befdc83cfd'},Sr(a). Esperanza Fajardo,Femenino,32,271265.72,256291.09,533726,['deportes'],Torreón,Coahuila
5766,954,9527.06,2020-12-29,45,{'$oid': '69fd6ef6476e52befdc83ced'},Ángel de la Fuente,Masculino,47,42988.92,1368.06,199044,"['ELECTRÓNICA', 'HOGAR Y COCINA', 'electrónica']",Tapachula,Chiapas
5767,797,6235.94,2020-05-21,29,{'$oid': '69fd6ef6476e52befdc83c50'},Santiago Mariana Miranda Carrión,No binario,46,169838.5,41716.81,79706,"['Belleza', 'HOGAR Y COCINA']",Saltillo,Coahuila
5768,921,7982.06,2022-04-24,62,{'$oid': '69fd6ef6476e52befdc83ccc'},Hugo Eloisa Herrera Collado,Masculino,52,139584.4,80668.93,137754,"['Deportes', 'deportes', 'HOGAR Y COCINA']",Tepic,Nayarit
5769,1140,7455.04,02-12-2020,6,{'$oid': '69fd6ef6476e52befdc83da7'},Adriana Octavio Escamilla Valenzuela,Femenino,34,274369.07,25455.95,9286,"['Electrónica', 'Deportes', 'HOGAR Y COCINA', 'Belleza']",Celay,Guanajuato
5770,1187,7410.44,10/11/2021,35,{'$oid': '69fd6ef6476e52befdc83dd6'},Rafaél Indira Luna Lugo,Prefiere no decir,40,40694.36,15730.17,388728,"['HOGAR Y COCINA', 'Electrónica']",La Paz,Baja California Sur
5771,334,6400.23,2022-07-29,77,{'$oid': '69fd6ef6476e52befdc83a81'},Marco Antonio Zúñiga,Masculino,52,161103.99,15929.29,269090,['deportes'],Celaya,Guanajuato
5772,895,9227.93,13/11/2020,71,{'$oid': '69fd6ef6476e52befdc83cb2'},Ing. Yeni Castro,Femenino,44,144841.43,85381.87,621307,"['Hogar y Cocina', 'Electrónica', 'ropa y calzado', 'deportes', 'Deportes']",Chetumal,Quintana Roo
5773,551,3719.89,03-15-2021,35,{'$oid': '69fd6ef6476e52befdc83b5a'},Amelia Valle,Masculino,30,328861.18,149651.89,457043,"['ROPA Y CALZADO', 'Hogar y Cocina']",Hermosillo,Sonora
5774,967,4123.59,2020-07-19,31,{'$oid': '69fd6ef6476e52befdc83cfa'},Sr(a). Estela Jiménez,Femenino,83,88986.73,48035.09,713755,"['BELLEZA', 'Belleza', 'Electrónica', 'electrónica']",Culiacán,Sinaloa
5775,562,5086.82,06-03-2020,66,{'$oid': '69fd6ef6476e52befdc83b65'},Modesto Haro Ulloa,No binario,22,222202.8,14012.89,328636,"['belleza', 'Belleza', 'hogar y cocina']",Tepic,Nayarit
5776,344,5268.0,2020-11-29,79,{'$oid': '69fd6ef6476e52befdc83a8b'},Lic. Dalia Medrano,Femenino,34,280046.88,75172.46,707333,['BELLEZA'],Mérida,Yucatán
5777,905,8478.03,2022-06-26,42,{'$oid': '69fd6ef6476e52befdc83cbc'},Ing. Bernardo Angulo,Femenino,45,127413.6,117072.82,489580,"['electrónica', 'HOGAR Y COCINA', 'DEPORTES', 'ROPA Y CALZADO']",Monterrey,Nuevo León
5778,411,5457.3,05-29-2023,69,{'$oid': '69fd6ef6476e52befdc83ace'},Daniel Roque,Femenino,31,131199.19,12786.65,489566,"['Belleza', 'electrónica']",Culiacán,Sinaloa
5779,435,4348.05,2022-09-01,4,{'$oid': '69fd6ef6476e52befdc83ae6'},Martha Fonseca Alcaraz,No binario,85,79133.32,17037.6,132847,"['Electrónica', 'Belleza', 'ELECTRÓNICA', 'ROPA Y CALZADO']",Tepic,Nayarit
5780,228,2652.46,2020-02-19,39,{'$oid': '69fd6ef6476e52befdc83a17'},José Manuél Mónica Almonte Regalado,Femenino,65,295609.68,251183.14,498484,['deportes'],Hermosillo,Sonora
5781,147,2523.46,2022-12-22,8,{'$oid': '69fd6ef6476e52befdc839c6'},Nelly Eric Garibay,Masculino,48,61013.28,55296.36,502032,"['Electrónica', 'HOGAR Y COCINA', 'ropa y calzado', 'deportes']",Monterrey,Nuevo León
5782,767,8534.38,04-17-2020,56,{'$oid': '69fd6ef6476e52befdc83c32'},Sandra Eugenia Tórrez,Prefiere no decir,58,97669.02,46856.92,67802,"['BELLEZA', 'Ropa y Calzado', 'HOGAR Y COCINA', 'electrónica', 'Belleza']",Saltillo,Coahuila
5783,86,1473.85,"Jun 27, 2021",36,{'$oid': '69fd6ef6476e52befdc83989'},Cecilia Guadalupe Ledesma Prado,Prefiere no decir,78,67890.36,42313.08,212161,['BELLEZA'],Cancun,Quintana Roo
5784,1091,5672.56,"Dec 28, 2020",76,{'$oid': '69fd6ef6476e52befdc83d76'},Caridad Zamora,No binario,19,51441.62,2660.17,453826,"['belleza', 'ELECTRÓNICA', 'ROPA Y CALZADO']",Villahermosa,Tabasco
5785,268,1672.09,2022-09-24,48,{'$oid': '69fd6ef6476e52befdc83a3f'},Patricia Espino Báez,Femenino,49,258267.94,77297.39,676838,"['ELECTRÓNICA', 'ROPA Y CALZADO', 'hogar y cocina', 'electrónica']",Villahermosa,Tabasco
5786,52,7402.69,30/05/2023,59,{'$oid': '69fd6ef6476e52befdc83967'},Alberto Rocío Saucedo,Masculino,25,117274.15,44943.1,240021,"['Electrónica', 'ropa y calzado', 'Ropa y Calzado', 'Hogar y Cocina', 'ROPA Y CALZADO']",Chihuas,Chihuahua
5787,87,5634.84,27/11/2020,15,{'$oid': '69fd6ef6476e52befdc8398a'},Asunción Federico Martínez,No binario,63,331336.68,292500.06,282243,['BELLEZA'],Cuernavaca,Morelos
5788,651,8960.84,2021-12-10,46,{'$oid': '69fd6ef6476e52befdc83bbe'},Jaqueline Morales,Masculino,75,200946.12,28556.11,475366,['ropa y calzado'],Oaxaca,Oaxaca
5789,1053,6705.52,15/01/2020,28,{'$oid': '69fd6ef6476e52befdc83d50'},Tania Enrique Sosa,Femenino,81,69654.23,16957.34,365430,"['deportes', 'Belleza', 'hogar y cocina']",Colima,Colima
5790,528,1940.24,2020-06-28,71,{'$oid': '69fd6ef6476e52befdc83b43'},Sr(a). Ángela Castillo,Masculino,79,163308.84,16315.28,375059,['Ropa y Calzado'],Torreón,Coahuila
5791,389,4097.77,09-23-2021,15,{'$oid': '69fd6ef6476e52befdc83ab8'},Lucas Pedro Colunga,Prefiere no decir,74,295056.21,210473.4,516863,['Electrónica'],Monterrey,Nuevo León
5792,410,8816.55,09/08/2023,41,{'$oid': '69fd6ef6476e52befdc83acd'},María Teresa Homero Reséndez Villaseñor,Prefiere no decir,46,322662.78,65760.59,624595,"['Deportes', 'belleza']",Saltillo,Coahuila
5793,538,6883.04,10-30-2021,11,{'$oid': '69fd6ef6476e52befdc83b4d'},Esperanza Úrsula Dueñas Monroy,Femenino,31,327655.76,209853.28,715239,"['belleza', 'Ropa y Calzado', 'hogar y cocina', 'BELLEZA']",Chetumal,Quintana Roo
5794,1049,2595.24,2020-03-13,31,{'$oid': '69fd6ef6476e52befdc83d4c'},Paola Medina Mireles,No binario,41,33142.99,1591.0,709671,['DEPORTES'],Tepic,Nayarit
5795,918,7332.84,05-06-2021,62,{'$oid': '69fd6ef6476e52befdc83cc9'},Mtro. Daniel Zavala,No binario,73,44900.77,19836.14,630314,"['deportes', 'Hogar y Cocina']",Oaxaca,Oaxaca
5796,463,2081.31,10-25-2022,64,{'$oid': '69fd6ef6476e52befdc83b02'},Cecilia Palacios,Masculino,80,335308.45,247180.15,39545,"['Belleza', 'Electrónica']",Saltillo,Coahuila
5797,853,6959.47,02-29-2020,57,{'$oid': '69fd6ef6476e52befdc83c88'},Elvira María Teresa Carrera,Prefiere no decir,64,170873.58,106652.07,558742,"['ROPA Y CALZADO', 'Hogar y Cocina', 'Ropa y Calzado', 'BELLEZA']",Saltillo,Coahuila
5798,1184,6472.3,05/01/2021,70,{'$oid': '69fd6ef6476e52befdc83dd3'},Mtro. Laura Hinojosa,Prefiere no decir,73,62235.05,20472.77,338192,"['Electrónica', 'Belleza']",Morelia,Michoacán
5799,320,951.26,2021-06-24,29,{'$oid': '69fd6ef6476e52befdc83a73'},Carlota Camarillo Maestas,No binario,28,317234.74,210018.89,245292,['Electrónica'],Oaxaca,Oaxaca
5800,646,3972.34,2020-04-01,52,{'$oid': '69fd6ef6476e52befdc83bb9'},Dr. Mónica Miranda,Femenino,18,207675.3,156161.66,317154,"['Belleza', 'ropa y calzado', 'deportes', 'ELECTRÓNICA', 'belleza']",Tepic,Nayarit
5801,536,2860.5,2022-10-24,72,{'$oid': '69fd6ef6476e52befdc83b4b'},Dr. Vicente Cintrón,No binario,58,198596.3,177500.25,600180,"['Ropa y Calzado', 'Belleza', 'ROPA Y CALZADO', 'ELECTRÓNICA']",Culiacán,Sinaloa
5802,777,4554.05,21/02/2021,17,{'$oid': '69fd6ef6476e52befdc83c3c'},Noelia Jasso,No binario,31,237591.81,131591.79,281309,"['deportes', 'hogar y cocina', 'Ropa y Calzado', 'ROPA Y CALZADO']",Chihuas,Chihuahua
5803,549,9422.63,2020-05-12,2,{'$oid': '69fd6ef6476e52befdc83b58'},Eva Tamayo,Masculino,62,42870.74,9621.73,97856,"['Deportes', 'electrónica', 'deportes', 'ropa y calzado', 'DEPORTES']",Puebla,Puebla
5804,321,8301.34,2020-06-05,2,{'$oid': '69fd6ef6476e52befdc83a74'},Marco Antonio Zavala,Femenino,45,47692.97,39572.02,701837,"['DEPORTES', 'Hogar y Cocina', 'ropa y calzado']",Torreón,Coahuila
5805,1044,5832.52,2021-07-02,62,{'$oid': '69fd6ef6476e52befdc83d47'},Isabela Meléndez León,Prefiere no decir,40,173993.0,112476.03,233695,['BELLEZA'],Tijuana,Baja California
5806,544,7791.86,2022-01-11,53,{'$oid': '69fd6ef6476e52befdc83b53'},Ariadna Adalberto Matos,No binario,53,242982.55,98104.3,533606,"['belleza', 'hogar y cocina']",Mazatlán,Sinaloa
5807,86,8413.11,04/08/2022,24,{'$oid': '69fd6ef6476e52befdc83989'},Cecilia Guadalupe Ledesma Prado,Prefiere no decir,78,67890.36,42313.08,212161,['BELLEZA'],Cancun,Quintana Roo
5808,175,5827.04,2022-06-09,14,{'$oid': '69fd6ef6476e52befdc839e2'},Raquel Roberto Pichardo Ponce,Femenino,40,178375.75,3700.44,190579,"['ROPA Y CALZADO', 'Belleza', 'HOGAR Y COCINA']",Chihuahua,Chihuahua
5809,230,7502.64,2021-04-20,52,{'$oid': '69fd6ef6476e52befdc83a19'},Alma Baeza Valle,No binario,79,308765.71,267062.75,590216,['ropa y calzado'],Mazatlán,Sinaloa
5810,328,6829.54,07-31-2021,75,{'$oid': '69fd6ef6476e52befdc83a7b'},Gerónimo Brito Suárez,No binario,60,114203.54,78471.53,340389,"['Deportes', 'ROPA Y CALZADO']",Puerto Vallarta,Jalisco
5811,931,5745.92,17/02/2022,22,{'$oid': '69fd6ef6476e52befdc83cd6'},Dulce María Silvia Adame Jaramillo,Masculino,32,338357.6,165525.23,139038,['ropa y calzado'],Puebla,Puebla
5812,1074,4219.69,09-29-2020,79,{'$oid': '69fd6ef6476e52befdc83d65'},Óscar Felix Villanueva Santacruz,Prefiere no decir,44,268007.19,206003.18,704755,['Deportes'],Chihuahua,Chihuahua
5813,138,7010.29,21/03/2020,58,{'$oid': '69fd6ef6476e52befdc839bd'},Celia Antonia Zedillo Rodarte,No binario,34,229100.6,37665.85,644144,"['Deportes', 'Belleza']",Puebla,Puebla
5814,932,2928.03,2021-09-21,10,{'$oid': '69fd6ef6476e52befdc83cd7'},Celia Sessa Archuleta Rojo,Femenino,72,6766.74,3141.66,685537,"['HOGAR Y COCINA', 'Ropa y Calzado', 'Hogar y Cocina', 'ROPA Y CALZADO']",Villahermosa,Tabasco
5815,44,3070.25,02/04/2023,40,{'$oid': '69fd6ef6476e52befdc8395f'},Armando Guzmán,Femenino,68,147343.77,71710.23,455714,"['Electrónica', 'HOGAR Y COCINA', 'electrónica', 'Hogar y Cocina']",Tijuana,Baja California
5816,1088,1133.79,11/11/2022,27,{'$oid': '69fd6ef6476e52befdc83d73'},Wendolin Castro Arevalo,No binario,58,30711.75,27330.9,25502,"['Ropa y Calzado', 'ropa y calzado', 'hogar y cocina', 'electrónica']",Puebla,Puebla
5817,1137,7668.0,07-07-2021,38,{'$oid': '69fd6ef6476e52befdc83da4'},Lic. Esther Leiva,Prefiere no decir,60,265517.02,116051.12,8732,"['Deportes', 'belleza', 'Belleza']",Monterrey,Nuevo León
5818,710,4577.67,2020-06-25,58,{'$oid': '69fd6ef6476e52befdc83bf9'},Ignacio Fernández Reséndez,Prefiere no decir,70,198898.45,13090.66,260794,['hogar y cocina'],Los Mochs,Sinaloa
5819,98,3150.77,11-11-2021,17,{'$oid': '69fd6ef6476e52befdc83995'},Leonardo Camacho,Prefiere no decir,59,140204.03,62333.7,103330,"['ELECTRÓNICA', 'ropa y calzado', 'DEPORTES', 'Belleza', 'Ropa y Calzado']",Toluca,Estado de México
5820,944,4385.4,2020-06-07,11,{'$oid': '69fd6ef6476e52befdc83ce3'},Sr(a). René Dávila,Masculino,45,139599.99,102016.39,496681,['hogar y cocina'],Durango,Durango
5821,72,6551.22,10/04/2021,15,{'$oid': '69fd6ef6476e52befdc8397b'},Claudia Leyva Carrero,No binario,56,56673.87,43326.52,142541,"['Deportes', 'hogar y cocina', 'Hogar y Cocina', 'ROPA Y CALZADO', 'ropa y calzado']",Toloc,Edo Mex
