id_transaccion,id_cliente,monto,fecha,id_tienda,_id,nombre,genero,edad,localizacion,ingresos,gastos_mensuales,puntos_lealtad,preferencias_producto,segmento_cliente,ratio_gasto_ingreso,monto_por_edad,nivel_lealtad,ingreso_anual_estimado,ahorro_estimado,indice_consumo,score_financiero,comportamiento_1,comportamiento_2,comportamiento_3,comportamiento_4,comportamiento_5,comportamiento_6,comportamiento_7,comportamiento_8,comportamiento_9,comportamiento_10,PCA_1,PCA_2,PCA_3
7935,750,7049.97,2020-06-05,55,{'$oid': '69fd6ef6476e52befdc83c21'},Ofelia Gamez Fonseca,Prefiere no decir,42,"{'ciudad': 'Campeche', 'estado': 'Campech'}",232146.67,200330.77,430532,"['Electrónica', 'ELECTRÓNICA', 'deportes']",Estándar,0.8629454260729819,163.95279069767443,430.532,2785760.04,31815.900000000023,207380.74,202179.73500000002,68,91,59,4,74,61,83,16,88,1,0.5221057131341118,-0.1764597792494258,0.5061810824321349
7936,712,753.64,2023-12-19,14,{'$oid': '69fd6ef6476e52befdc83bfb'},José Emilio Marisol Corona Villa,Masculino,56,"{'ciudad': 'Selaya', 'estado': 'Guanajuato'}",339546.35,25568.77,196256,"['deportes', 'Belleza', 'hogar y cocina', 'Deportes', 'ropa y calzado']",Estándar,0.07530251671821324,13.221754385964912,196.256,4074556.1999999997,313977.57999999996,26322.41,209024.375,42,49,76,78,74,40,10,91,79,29,0.44466535351464564,-0.14406818707417884,-1.058139589121498
7937,90,8932.01,2023-03-06,50,{'$oid': '69fd6ef6476e52befdc8398d'},Octavio Castillo,Femenino,31,"{'ciudad': 'Cuernavaca', 'estado': 'Morelos'}",29342.79,14452.5,393809,"['Electrónica', 'hogar y cocina', 'ropa y calzado']",Estándar,0.49252329027709096,279.1253125,393.809,352113.48,14890.29,23384.510000000002,93433.195,19,21,44,81,38,44,71,87,50,72,-0.6571313782562296,0.14826281263966606,0.15410752929882993
7938,1192,4345.48,2020-11-07,54,{'$oid': '69fd6ef6476e52befdc83ddb'},Jos Rebeca Barela Casanova,Masculino,22,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",158278.43,18835.27,717419,"['deportes', 'Deportes', 'DEPORTES', 'electrónica', 'Ropa y Calzado']",Premium Joven,0.11900011264887675,188.93391304347824,717.419,1899341.16,139443.16,23180.75,222623.015,82,1,88,21,81,12,65,65,70,97,0.05289156865416045,0.8622555773615506,-0.20327033179598317
7939,184,7887.57,2022-10-11,20,{'$oid': '69fd6ef6476e52befdc839eb'},Karla Villaseñor Ceballos,Prefiere no decir,81,"{'ciudad': 'Tijuna', 'estado': 'Baja Californa'}",299341.71,161863.27,490272,"['hogar y cocina', 'ROPA Y CALZADO']",Estándar,0.5407289524438393,96.18987804878049,490.272,3592100.5200000005,137478.44000000003,169750.84,247725.255,94,92,4,80,90,22,65,45,26,7,0.7214801068895078,0.010553504590285978,0.004815933712123854
7940,1118,8381.21,2020-11-17,48,{'$oid': '69fd6ef6476e52befdc83d91'},Abril Gonzalo Alba Escobar,Prefiere no decir,62,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",261608.92,152078.04,131046,"['Deportes', 'ROPA Y CALZADO', 'ropa y calzado', 'DEPORTES', 'belleza']",Estándar,0.5813160296062168,133.03507936507935,131.046,3139307.04,109530.88,160459.25,157013.66,19,58,36,90,90,27,17,7,90,29,0.343242744478518,-0.5970445151238234,-0.11866025409955891
7941,445,7808.56,2023-02-27,69,{'$oid': '69fd6ef6476e52befdc83af0'},Concepción Gonzalo Vallejo,Prefiere no decir,60,"{'ciudad': 'Monterrey', 'estado': 'Nvo Leon'}",7355.54,872.6,188814,"['DEPORTES', 'HOGAR Y COCINA']",Estándar,0.1186155448077493,128.00918032786885,188.814,88266.48,6482.94,8681.16,41440.57,58,79,48,9,98,67,22,45,25,31,-0.9664501175365741,-0.11913335988082896,-0.18954611948963396
7942,847,4288.82,2020-03-12,24,{'$oid': '69fd6ef6476e52befdc83c82'},Citlali Eric Peres,Prefiere no decir,36,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",297091.17,24142.12,173582,"['ELECTRÓNICA', 'Belleza']",Estándar,0.0812613809377743,115.91405405405405,173.582,3565094.04,272949.05,28430.94,183261.985,23,55,14,66,4,82,14,39,33,38,0.2706587628897752,-0.1689707017089475,-0.9185666161095736
7943,621,7801.61,2023-01-17,10,{'$oid': '69fd6ef6476e52befdc83ba0'},Gabriel Joaquín Magaña,No binario,54,"{'ciudad': 'Villaermosa', 'estado': 'Tabazco'}",133587.4,58915.23,198906,"['ELECTRÓNICA', 'ropa y calzado', 'DEPORTES', 'Hogar y Cocina', 'Ropa y Calzado']",Estándar,0.441020552682718,141.84745454545455,198.906,1603048.7999999998,74672.16999999998,66716.84,106574.9,54,81,81,79,50,69,6,50,67,8,-0.30759475193566377,-0.3000569647316776,-0.1251738058385897
7944,451,7813.94,2020-03-03,68,{'$oid': '69fd6ef6476e52befdc83af6'},Nicolás Maximiliano Rincón,Masculino,68,"{'ciudad': 'Morel', 'estado': 'Michoacán'}",305420.84,262013.67,181310,"['Ropa y Calzado', 'BELLEZA']",Estándar,0.8578747020841732,113.2455072463768,181.31,3665050.08,43407.17000000001,269827.61,188972.42,80,26,49,35,91,14,30,49,73,95,0.7489593204600113,-0.7542692230305799,0.33186202335240017
7945,573,946.23,2021-09-26,28,{'$oid': '69fd6ef6476e52befdc83b70'},Mtro. Abelardo Montez,No binario,35,"{'ciudad': 'Colima', 'estado': 'Colma'}",247033.34,221042.4,603839,"['hogar y cocina', 'Belleza', 'Ropa y Calzado', 'Hogar y Cocina', 'deportes']",Estándar,0.8947841016759046,26.284166666666668,603.839,2964400.08,25990.940000000002,221988.63,244284.47,65,84,67,88,61,25,47,48,37,37,0.7076826721849383,0.07014421039157354,0.622467048984485
7946,716,6106.21,2022-03-12,5,{'$oid': '69fd6ef6476e52befdc83bff'},Teodoro Emilio Sarabia,Prefiere no decir,24,"{'ciudad': 'Los Mochis', 'estado': 'Sinloa'}",188358.8,55373.72,518743,"['Deportes', 'HOGAR Y COCINA', 'hogar y cocina', 'belleza']",Premium Joven,0.2939784391361639,244.2484,518.743,2260305.5999999996,132985.08,61479.93,197928.0,12,25,87,51,21,52,97,49,38,59,0.126902897211556,0.38605290110950025,-0.18163636537171277
7947,286,6619.87,2021-09-08,66,{'$oid': '69fd6ef6476e52befdc83a51'},Mauro Bétancourt Botello,Masculino,50,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaca'}",272950.08,99947.27,46656,"['ROPA Y CALZADO', 'Belleza', 'Ropa y Calzado', 'ropa y calzado']",Estándar,0.3661728321426682,129.80137254901962,46.656,3275400.96,173002.81,106567.14,145806.24000000002,24,77,77,78,36,95,20,40,94,79,0.23190828024259647,-0.6071110684294632,-0.5164497515475946
7948,627,7200.99,2020-05-04,54,{'$oid': '69fd6ef6476e52befdc83ba6'},Victoria Jonás Navarrete,Prefiere no decir,22,"{'ciudad': 'Morelía', 'estado': 'Michoacán'}",29504.53,12581.1,647353,"['HOGAR Y COCINA', 'electrónica', 'ropa y calzado', 'BELLEZA', 'ELECTRÓNICA']",Premium Joven,0.4263980345379324,313.08652173913043,647.353,354054.36,16923.43,19782.09,144222.865,34,33,9,37,46,85,16,39,27,54,-0.51023932595252,0.637244746939873,0.2963804275469977
7949,835,4687.46,2021-02-16,49,{'$oid': '69fd6ef6476e52befdc83c76'},Mtro. Olga Juárez,Masculino,80,"{'ciudad': 'Tepic', 'estado': 'Nayarit'}",6212.1,2332.69,680287,"['hogar y cocina', 'BELLEZA', 'DEPORTES']",Estándar,0.3754470393201461,57.86987654320988,680.287,74545.20000000001,3879.4100000000003,7020.15,139163.44999999998,53,89,21,6,95,59,68,57,13,58,-0.6561142640510086,0.6583066833636451,0.28946301355551735
7950,1014,5388.93,2023-12-30,22,{'$oid': '69fd6ef6476e52befdc83d29'},José Manuél Sonia Caraballo,No binario,52,"{'ciudad': 'Torreón', 'estado': 'Coahuila '}",45461.3,32960.38,450940,"['ELECTRÓNICA', 'Belleza', 'belleza', 'ropa y calzado']",Estándar,0.725004674202581,101.67792452830189,450.94,545535.6000000001,12500.920000000006,38349.31,112918.65,8,72,72,82,71,38,34,82,23,96,-0.5316009572410038,0.11897873154328992,0.3461833375753914
7951,352,8750.86,2023-01-19,56,{'$oid': '69fd6ef6476e52befdc83a93'},Ing. Luz Sarabia,Masculino,57,"{'ciudad': 'Mérida', 'estado': 'Yucatan'}",226791.45,72305.36,189300,"['Deportes', 'deportes', 'belleza']",Estándar,0.318817315126672,150.87689655172414,189.3,2721497.4000000004,154486.09000000003,81056.22,151255.725,18,69,81,86,44,20,1,63,67,26,0.0855752746349343,-0.3045503255953625,-0.4335899273238336
7952,1161,7892.09,2022-11-07,50,{'$oid': '69fd6ef6476e52befdc83dbc'},María Eugenia Rosa Serna Palomino,Masculino,32,"{'ciudad': 'Queretaro', 'estado': 'Queretaro'}",330979.94,156464.5,191691,"['Hogar y Cocina', 'HOGAR Y COCINA', 'ropa y calzado', 'hogar y cocina']",Estándar,0.4727296381477435,239.15424242424243,191.691,3971759.2800000003,174515.44,164356.59,203828.17,57,6,16,82,64,78,77,56,87,48,0.687996844253467,-0.42037059371244295,-0.32799074086725116
7953,798,7103.56,2023-10-28,61,{'$oid': '69fd6ef6476e52befdc83c51'},Araceli José Jimínez,Prefiere no decir,46,"{'ciudad': 'Saltillo', 'estado': 'Coahuila'}",284323.93,24345.44,342958,['DEPORTES'],Estándar,0.08562541455650759,151.1395744680851,342.958,3411887.16,259978.49,31449.0,210753.565,5,23,16,51,98,20,48,86,99,11,0.33366762023799956,0.1529769174325864,-0.8106703290319033
7954,978,745.25,2023-03-06,80,{'$oid': '69fd6ef6476e52befdc83d05'},Zacarías Cotto,No binario,24,"{'ciudad': 'Oaxaca', 'estado': 'Oaxaka'}",145756.44,52685.52,445471,"['ropa y calzado', 'belleza']",Estándar,0.36146024518542585,29.81,445.471,1749077.28,93070.92000000001,53430.77,161972.42,26,30,28,66,18,56,8,2,88,23,-0.1197083435335149,0.21315734719742013,-0.0563270078760042
7955,441,8503.53,2022-11-15,58,{'$oid': '69fd6ef6476e52befdc83aec'},Benjamín Esperanza Escalante Sanabria,Prefiere no decir,20,"{'ciudad': 'Toluca', 'estado': 'Estado de México'}",104375.31,7342.81,625812,"['electrónica', 'Belleza', 'ELECTRÓNICA']",Premium Joven,0.07034939250103783,404.93,625.812,1252503.72,97032.5,15846.34,177350.055,30,78,51,96,88,30,22,26,55,34,-0.24372753864457386,0.7172097415493026,-0.19676289398513871
7956,450,4836.37,2020-01-30,58,{'$oid': '69fd6ef6476e52befdc83af5'},Lic. Jos Olivares,No binario,85,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",197276.35,139509.57,283213,['belleza'],Estándar,0.7071747973094732,56.23686046511628,283.213,2367316.2,57766.78,144345.94,155280.77500000002,54,54,56,17,13,41,68,96,37,33,0.13306924671890474,-0.3802006611851187,0.18226519058532092
7957,331,7967.07,2021-04-12,21,{'$oid': '69fd6ef6476e52befdc83a7e'},Olivia Cavazos Cantú,Masculino,20,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",23542.08,2995.96,230486,"['electrónica', 'Ropa y Calzado', 'belleza', 'Hogar y Cocina']",Premium Joven,0.12725437793185937,379.3842857142857,230.486,282504.96,20546.120000000003,10963.029999999999,57868.240000000005,13,87,80,65,13,84,34,23,12,81,-0.8375305859894939,-0.010494478297143395,-0.19129018178295787
7958,253,4232.72,2023-05-25,9,{'$oid': '69fd6ef6476e52befdc83a30'},Dulce Valencia,Masculino,39,"{'ciudad': 'Hermosillo', 'estado': 'Sonora'}",84743.82,58077.35,354435,"['belleza', 'ropa y calzado', 'Electrónica']",Estándar,0.6853203535036123,105.81800000000001,354.435,1016925.8400000001,26666.47000000001,62310.07,113258.91,83,11,57,9,25,71,60,18,54,97,-0.37926952202639663,-0.04708818487456018,0.3094063123621689
7959,175,3363.78,2020-06-02,78,{'$oid': '69fd6ef6476e52befdc839e2'},Raquel Roberto Pichardo Ponce,Femenino,40,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",178375.75,3700.44,190579,"['ROPA Y CALZADO', 'Belleza', 'HOGAR Y COCINA']",Estándar,0.020745080286528373,82.04341463414634,190.579,2140509.0,174675.31,7064.22,127303.675,29,31,52,13,5,63,45,83,20,2,-0.2565964126252104,-0.08094244666296152,-0.7097454127890924
7960,71,4094.47,2020-02-04,33,{'$oid': '69fd6ef6476e52befdc8397a'},Marisela Cristobal Núñez,Masculino,31,"{'ciudad': 'Colima', 'estado': 'Colima'}",144027.67,58934.2,713362,['Ropa y Calzado'],Estándar,0.40918381041774526,127.9521875,713.362,1728332.04,85093.47000000002,63028.67,214686.235,3,6,46,58,39,69,37,88,18,61,0.057268221748083326,0.6683665842341455,0.12619703043626468
7961,914,6267.87,2020-06-09,36,{'$oid': '69fd6ef6476e52befdc83cc5'},Ángela Gilberto Garrido Rodarte,Masculino,78,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",317964.34,249108.37,700329,"['electrónica', 'Deportes', 'ropa y calzado', 'deportes']",Estándar,0.7834450446705921,79.34012658227849,700.329,3815572.08,68855.97000000003,255376.24,299047.97000000003,90,11,78,30,29,95,23,68,7,4,1.0761213956537088,0.18072389938054073,0.5400371092175718
7962,656,1319.5,2022-04-06,40,{'$oid': '69fd6ef6476e52befdc83bc3'},Minerva Terrazas Orellana,Femenino,48,"{'ciudad': 'Monterrey', 'estado': 'Nuevo León'}",306638.88,213566.14,736679,"['deportes', 'Hogar y Cocina', 'Belleza', 'HOGAR Y COCINA', 'belleza']",Estándar,0.6964721614161864,26.928571428571427,736.679,3679666.56,93072.73999999999,214885.64,300655.24,58,77,38,31,57,29,84,60,90,12,1.0006655545815801,0.3738283877167408,0.3939372030980974
7963,604,9410.13,2021-09-29,79,{'$oid': '69fd6ef6476e52befdc83b8f'},Sandra Pichardo Rodríquez,Prefiere no decir,38,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",144913.94,128477.7,677495,['ropa y calzado'],Estándar,0.886573185621855,241.2853846153846,677.495,1738967.28,16436.240000000005,137887.83,207955.97,76,12,84,23,46,79,24,2,76,29,0.21702071640957343,0.3685719539366524,0.7160178669682946
7964,581,7960.11,2022-09-17,58,{'$oid': '69fd6ef6476e52befdc83b78'},Aida Yuridia Quiñónez Montalvo,No binario,38,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",176121.69,15246.16,274541,['HOGAR Y COCINA'],Estándar,0.08656556403947725,204.1053846153846,274.541,2113460.2800000003,160875.53,23206.27,142969.045,2,66,48,63,33,89,91,94,98,42,-0.17502143145619653,0.03651065503707546,-0.5971107405173617
7965,709,997.95,2021-09-23,11,{'$oid': '69fd6ef6476e52befdc83bf8'},Andrea Jaramillo Menéndez,Femenino,69,"{'ciudad': 'Guadalajara', 'estado': 'Jalizco'}",18600.35,6303.51,600380,"['DEPORTES', 'Deportes', 'deportes', 'Hogar y Cocina', 'Belleza']",Estándar,0.3388737914183648,14.256428571428572,600.38,223204.19999999998,12296.839999999998,7301.46,129376.175,75,53,41,28,88,77,13,49,96,83,-0.6572914317633016,0.5233726083433277,0.20181029186425398
7966,78,2763.12,2023-05-30,78,{'$oid': '69fd6ef6476e52befdc83981'},José Emilio Herrera,No binario,81,"{'ciudad': 'Saltiyo', 'estado': 'Coahuila'}",265560.03,221967.78,550729,"['ELECTRÓNICA', 'deportes', 'Deportes']",Estándar,0.8358447020634013,33.69658536585366,550.729,3186720.3600000003,43592.25000000003,224730.9,242925.815,28,99,98,59,10,44,69,38,94,57,0.719281561902825,-0.06742162855279588,0.5125251631812711
7967,606,8885.01,2021-12-02,3,{'$oid': '69fd6ef6476e52befdc83b91'},Teresa Echeverría Rivas,Femenino,49,"{'ciudad': 'Mochis', 'estado': 'cinaloa'}",120907.15,45305.17,332234,"['Belleza', 'hogar y cocina', 'Ropa y Calzado']",Estándar,0.3747073294893686,177.7002,332.234,1450885.7999999998,75601.98,54190.18,126900.375,82,36,59,10,58,88,80,31,2,50,-0.28881476088290436,0.01641402338666187,-0.06280569333242064
7968,665,1103.14,2020-08-18,32,{'$oid': '69fd6ef6476e52befdc83bcc'},Lic. Verónica Gallegos,Femenino,57,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",188133.82,137730.07,735151,['HOGAR Y COCINA'],Estándar,0.7320817592405277,19.019655172413795,735.151,2257605.84,50403.75,138833.21000000002,241097.11000000002,77,17,93,89,25,79,60,40,54,66,0.38788621248165756,0.4526501049646388,0.5158839384874492
7969,3,2515.14,2020-05-04,7,{'$oid': '69fd6ef6476e52befdc83936'},César Martín Romero,Prefiere no decir,29,"{'ciudad': 'Tepic', 'estado': 'Nayarit'}",88826.52,640.13,457468,['electrónica'],Premium Joven,0.007206437824674155,83.838,457.468,1065918.24,88186.39,3155.27,135906.86000000002,86,28,67,90,74,88,38,80,8,7,-0.46510065456373373,0.4135356570504822,-0.33786377832193787
7970,804,4562.07,2023-12-07,28,{'$oid': '69fd6ef6476e52befdc83c57'},Francisco Eduardo Valverde Zaragoza,Masculino,82,"{'ciudad': 'Puebla', 'estado': 'Puebla'}",47879.63,9162.32,482267,"['Deportes', 'ROPA Y CALZADO', 'Electrónica', 'hogar y cocina']",Estándar,0.19135754897126458,54.964698795180716,482.267,574555.5599999999,38717.31,13724.39,120393.21500000001,76,92,74,26,39,90,48,53,33,57,-0.6205956884333848,0.3249402862365021,-0.03721084738988423
7971,59,5060.96,2021-01-23,31,{'$oid': '69fd6ef6476e52befdc8396e'},Marcela Fabiola Lerma,Masculino,33,"{'ciudad': 'La Paz', 'estado': 'Baja California Sur'}",349970.02,201240.95,283587,"['electrónica', 'Hogar y Cocina', 'BELLEZA']",Estándar,0.5750217546584285,148.85176470588235,283.587,4199640.24,148729.07,206301.91,231702.41,2,22,84,77,16,83,93,64,46,46,0.8880257388792117,-0.36480431704916944,-0.13129304690434906
7972,1137,6325.58,2022-01-16,29,{'$oid': '69fd6ef6476e52befdc83da4'},Lic. Esther Leiva,Prefiere no decir,60,"{'ciudad': 'Monterrey', 'estado': 'Nuevo León'}",265517.02,116051.12,8732,"['Deportes', 'belleza', 'Belleza']",Estándar,0.4370743650468619,103.69803278688525,8.732,3186204.24,149465.90000000002,122376.7,134504.91,7,7,66,17,60,57,26,33,42,22,0.2089473318917101,-0.7029956245148313,-0.4076948528772636
7973,218,3499.56,2021-05-08,29,{'$oid': '69fd6ef6476e52befdc83a0d'},María José María José Escamilla Casárez,Prefiere no decir,58,"{'ciudad': 'Gdlajara', 'estado': 'Jalisko'}",229356.17,141654.27,68089,['Hogar y Cocina'],Estándar,0.6176143087220687,59.31457627118644,68.089,2752274.04,87701.90000000002,145153.83,128295.88500000001,26,15,27,40,28,24,86,58,94,11,0.14743935878572967,-0.6952091587692961,-0.08687412556689605
7974,613,3670.15,2021-01-19,31,{'$oid': '69fd6ef6476e52befdc83b98'},Dr. Eric Pelayo,No binario,31,"{'ciudad': 'Chihuas', 'estado': 'Chihuahua'}",226874.24,51223.73,557380,"['BELLEZA', 'Deportes', 'ELECTRÓNICA']",Estándar,0.22577928732989994,114.6921875,557.38,2722490.88,175650.50999999998,54893.880000000005,224913.12,90,96,32,68,76,19,88,50,63,33,0.2861099517091994,0.4603157269697173,-0.32492057515367606
7975,706,7451.06,2022-07-17,57,{'$oid': '69fd6ef6476e52befdc83bf5'},Nayeli Luna Crespo,Prefiere no decir,85,"{'ciudad': 'Tepic', 'estado': 'Nayarit'}",202696.76,107212.07,187956,['HOGAR Y COCINA'],Estándar,0.5289257759927884,86.64023255813954,187.956,2432361.12,95484.69,114663.13,138939.58000000002,88,11,56,23,44,17,77,64,92,54,0.04678061083228746,-0.43225357868237896,-0.08759521962297862
7976,639,5946.44,2023-07-11,10,{'$oid': '69fd6ef6476e52befdc83bb2'},Adán Vargas Portillo,Masculino,70,"{'ciudad': 'Selaya', 'estado': 'Guanajuato'}",305922.84,142566.33,43791,['Hogar y Cocina'],Estándar,0.46601902617331153,83.75267605633802,43.791,3671074.08,163356.51000000004,148512.77,161719.62000000002,76,24,10,35,58,69,85,3,77,20,0.4402089649647669,-0.7037708366439211,-0.36739018832602965
7977,1021,7534.92,2020-11-03,63,{'$oid': '69fd6ef6476e52befdc83d30'},Julia Dulce Castañeda,Femenino,76,"{'ciudad': 'Villahermosa', 'estado': 'Tabasko'}",264275.55,168916.65,442907,"['Belleza', 'belleza', 'DEPORTES']",Estándar,0.6391662446024817,97.8561038961039,442.907,3171306.5999999996,95358.9,176451.57,220719.175,16,67,40,75,32,61,1,61,88,5,0.555891709908088,-0.12445052681619326,0.14745226041377696
7978,178,1328.42,2020-06-28,61,{'$oid': '69fd6ef6476e52befdc839e5'},Óscar Contreras Aparicio,No binario,44,"{'ciudad': 'Saltiyo', 'estado': 'Coahuila'}",74826.47,47888.28,24107,"['deportes', 'Deportes', 'electrónica', 'hogar y cocina']",Estándar,0.639982616009869,29.520444444444447,24.107,897917.64,26938.190000000002,49216.7,42234.635,23,30,17,76,63,4,4,82,33,68,-0.6670009453104596,-0.6344561332199483,-0.0037193081475835887
7979,453,7339.93,2022-11-06,53,{'$oid': '69fd6ef6476e52befdc83af8'},Ing. Lorenzo Barrios,Masculino,25,"{'ciudad': 'Los Mochis', 'estado': 'cinaloa'}",37113.87,22228.61,240133,"['belleza', 'Electrónica', 'ROPA Y CALZADO']",Premium Joven,0.5989138585154683,282.305,240.133,445366.44000000006,14885.260000000002,29568.54,66583.535,40,70,58,9,93,22,67,10,69,14,-0.6864628579508133,-0.12952524739486507,0.17126312959914386
7980,1054,3554.26,2022-12-17,58,{'$oid': '69fd6ef6476e52befdc83d51'},Sr(a). Elias del Río,No binario,34,"{'ciudad': 'Oaxaca', 'estado': 'Oaxca'}",160018.7,97642.74,533705,"['HOGAR Y COCINA', 'ropa y calzado', 'Ropa y Calzado', 'belleza']",Estándar,0.610191995110602,101.55028571428572,533.705,1920224.4000000001,62375.96000000001,101197.0,186750.35,60,66,97,79,45,74,87,66,70,3,0.0943390634831871,0.2251002552550016,0.23447559685992608
7981,723,3286.06,2022-09-22,70,{'$oid': '69fd6ef6476e52befdc83c06'},Zacarías Sandra Aranda Espinoza,Masculino,73,"{'ciudad': 'Torreón', 'estado': 'Coahuila'}",78238.8,72096.97,191088,"['deportes', 'Hogar y Cocina']",Estándar,0.9214871459282871,44.406216216216215,191.088,938865.6000000001,6141.830000000002,75383.03,77337.0,73,61,6,45,53,85,80,51,4,82,-0.4933811549295928,-0.48351065087375994,0.3921818337755421
7982,436,3245.79,2022-08-14,75,{'$oid': '69fd6ef6476e52befdc83ae7'},Liliana Arteaga Sauceda,Prefiere no decir,78,"{'ciudad': 'Monterrey', 'estado': 'Nuevo León'}",154309.23,125930.55,570718,"['ELECTRÓNICA', 'ROPA Y CALZADO', 'ropa y calzado']",Estándar,0.816086853088094,41.08594936708861,570.718,1851710.7600000002,28378.680000000008,129176.34,191298.21500000003,32,78,39,37,61,89,13,94,58,58,0.11507689835608925,0.12380826998143807,0.4911638195760272
7983,32,5399.28,2023-06-09,78,{'$oid': '69fd6ef6476e52befdc83953'},Elias Violeta Guzmán Guerra,No binario,76,"{'ciudad': 'Hermosilo', 'estado': 'Sonora'}",201746.3,47986.44,724008,"['electrónica', 'Belleza', 'Electrónica']",Estándar,0.23785418689618154,70.12051948051948,724.008,2420955.5999999996,153759.86,53385.72,245674.75,15,41,18,69,50,6,39,30,98,27,0.25049521919379614,0.6986988331655049,-0.14740757789790934
7984,524,1766.31,2022-05-23,53,{'$oid': '69fd6ef6476e52befdc83b3f'},Francisca García,Femenino,40,"{'ciudad': 'Chihuahua', 'estado': 'Chihuahua'}",264888.71,218521.14,119966,"['ropa y calzado', 'ELECTRÓNICA', 'ROPA Y CALZADO', 'HOGAR Y COCINA']",Estándar,0.8249514109098462,43.08073170731707,119.966,3178664.5200000005,46367.57000000001,220287.45,156437.55500000002,13,82,73,19,27,30,31,25,29,4,0.4673433268533602,-0.7654776954322531,0.23641168965922427
